FeatureNum	ProbeName	GeneSymbol
4235	A_55_P2044232	Slc10a5
4236	A_30_P01031670	
4237	A_51_P107808	Ttc19
4238	A_55_P2147871	
4239	A_30_P01033292	
4240	A_30_P01025776	
4241	A_55_P2133452	Prss48
4242	A_55_P1978089	Dcaf17
4243	ERCC-00019_219	
4244	A_52_P131458	Ttc39b
4245	A_55_P2177386	Cradd
4246	A_30_P01023609	
4247	A_51_P217498	Slc2a4
4248	A_55_P1955039	Myo1b
4249	A_55_P1961611	Nebl
4250	A_51_P329818	Dpep3
4251	A_55_P2425235	Slc25a32
4252	A_30_P01025940	
4253	A_30_P01025003	
4254	A_55_P2079084	Fuca1
4255	3xSLv1	
4256	A_55_P2094474	Zeb2os
4257	A_55_P1971649	Ttc19
4258	A_30_P01023779	
4259	A_55_P2382741	Enpp6
4260	A_30_P01033642	
4261	A_55_P1991304	
4262	A_55_P2079475	
4263	ERCC-00073_60	
4264	A_55_P2178127	Sept1
4265	A_30_P01017733	
4266	A_55_P1966159	Dlg5
4267	A_51_P463003	Tslp
4268	A_66_P129795	Ccdc59
4269	A_30_P01022478	
4270	A_51_P177691	Gabrr1
4271	A_52_P413502	Rtfdc1
4272	A_55_P2370394	Ppp2r5e
4273	A_55_P1981210	Pex26
4274	A_55_P2147941	Fam196b
4275	A_55_P2053132	
4276	A_30_P01019696	
4277	A_52_P579517	Cox10
4278	A_55_P2111336	Klhl32
4279	(+)E1A_r60_a97	
4280	A_30_P01020060	
4281	A_55_P2106358	
4282	A_30_P01028060	
4283	A_55_P1981231	
4284	A_52_P580582	Nppa
4285	A_30_P01019774	
4286	A_55_P1962049	Gm4925
4287	A_55_P2094602	Lrch1
4288	A_55_P1989599	Spdye4a
4289	A_51_P257938	Tacstd2
4290	A_55_P1966134	Prl3c1
4291	A_55_P2037930	Zfp442
4292	A_55_P2182016	Faf2
4293	A_52_P340073	Efnb2
4294	A_51_P288618	Dusp11
4295	A_55_P1958986	Spata7
4296	A_55_P2067478	Cdh6
4297	A_51_P100776	Zfp169
4298	A_30_P01029304	
4299	A_30_P01019290	
4300	A_55_P1985498	
4301	A_30_P01026461	
4302	A_55_P2108077	
4303	A_30_P01020816	
4304	A_55_P1980817	Gm6548
4305	A_51_P127756	Ddx20
4306	A_55_P1977446	Olfr1089
4307	A_55_P2280089	4930570B17Rik
4308	A_30_P01027886	
4309	A_55_P1970612	
4310	A_30_P01033307	
4311	ERCC-00062_278	
4312	A_30_P01026021	
4313	A_55_P2106345	Arid4b
4314	A_30_P01023364	
4315	A_55_P2158384	Aanat
4316	A_55_P2008634	Pcdhb10
4317	A_66_P100820	D230030E09Rik
4318	A_30_P01019234	
4319	ERCC-00117_139	
4320	A_55_P2425442	D030036P13Rik
4321	A_66_P137285	A730045E13Rik
4322	A_55_P2027392	Gpr146
4323	A_30_P01020099	
4324	A_51_P400366	Rhbg
4325	A_51_P424290	Olfr141
4326	A_55_P2120941	
4327	A_55_P2055242	Flt3
4328	A_51_P292073	Haghl
4329	A_55_P2100290	Adra1b
4330	A_55_P2059701	Gm10440
4331	A_30_P01018587	
4332	A_30_P01027479	
4333	A_51_P414706	Ddt
4334	A_55_P2094852	Rabep1
4335	A_30_P01029645	
4336	A_55_P2049892	Vmn2r69
4337	A_55_P2282361	Ctcflos
4338	A_30_P01024413	
4339	A_30_P01019987	
4340	A_30_P01020465	
4341	A_30_P01019533	
4342	A_55_P2038677	Tmco3
4343	A_51_P370470	Cyp20a1
4344	A_30_P01032537	
4345	A_55_P1984961	Uph
4346	A_55_P2058942	Aldh3b1
4347	A_51_P112308	1810011O10Rik
4348	A_55_P1976200	Lmtk3
4349	A_30_P01021379	
4350	A_30_P01020888	
4351	A_30_P01030687	
4352	A_55_P1986268	Gm5934
4353	A_55_P1998066	Tmem121
4354	A_55_P2085779	Ifi27l2b
4355	A_55_P2008591	Kras
4356	A_51_P109295	Pcdhb3
4357	A_30_P01022636	
4358	A_55_P2026440	Ceacam-ps1
4359	A_55_P2081780	Asb7
4360	A_55_P2263728	AU045094
4361	A_55_P2246905	5430434I15Rik
4362	A_52_P476699	Gemin4
4363	A_30_P01025914	
4364	A_30_P01024117	
4365	A_30_P01019777	
4366	A_55_P2034655	
4367	A_51_P380699	Acsl6
4368	A_30_P01020167	
4369	A_55_P2091012	
4370	A_55_P2162777	LOC108168658
4371	A_30_P01018163	
4372	A_55_P2161595	Hpca
4373	A_55_P2006693	Pstpip2
4374	A_30_P01027023	
4375	A_30_P01021414	
4376	A_55_P2332926	Amer2
4377	A_30_P01020062	
4378	A_52_P17146	Bmpr1a
4379	A_55_P2093794	Usp3
4380	A_55_P2097989	Zc3h4
4381	A_55_P2045234	
4382	A_55_P2141948	Dock7
4383	A_51_P156934	Dnajc15
4384	A_30_P01031639	
4385	ERCC-00071_128	
4386	A_30_P01029188	
4387	A_51_P114817	Ccna1
4388	A_51_P110759	Slc1a1
4389	A_52_P495869	Mafb
4390	A_65_P04961	Ntrk2
4391	A_51_P187242	Hrh2
4392	A_30_P01020221	
4393	A_30_P01020202	
4394	A_55_P2016312	Dnah7b
4395	A_30_P01030300	
4396	A_30_P01028046	
4397	A_55_P1969861	Zap70
4398	A_55_P2105181	Bhmt
4399	A_30_P01031871	
4400	A_30_P01029109	
4401	A_30_P01019686	
4402	A_55_P2054373	Defa-ps1
4403	A_51_P115471	Apol8
4404	A_30_P01022230	
4405	A_30_P01018241	
4406	A_55_P2100570	Neurog1
4407	A_55_P2036387	Zfp92
4408	A_52_P507305	Iah1
4409	A_55_P2015363	C1ra
4410	A_55_P2005828	Hbb-bh1
4411	A_30_P01021343	
4412	A_30_P01033028	
4413	A_51_P321341	Sult1a1
4414	A_30_P01022388	
4415	A_55_P2062246	Tgtp2
4416	A_51_P111612	Arrdc4
4417	A_52_P638513	Zbtb11os1
4418	A_55_P2163446	
4419	A_30_P01029750	
4420	A_52_P120655	Igfl3
4421	A_55_P2413924	Gm10404
4422	A_30_P01030328	
4423	A_51_P320105	Smyd2
4424	A_30_P01018844	
4425	A_55_P2145149	Cpn2
4426	A_52_P265877	Aldh9a1
4427	ERCC-00023_60	
4428	A_51_P494293	9130024F11Rik
4429	A_55_P2243566	Redrum
4430	A_55_P2096324	Camk4
4431	A_30_P01029417	
4432	A_55_P2086153	Bcdin3d
4433	A_51_P104569	Olfr148
4434	A_30_P01019426	
4435	A_52_P91235	Ccni
4436	A_55_P2094626	Ralgps1
4437	A_30_P01030233	
4438	A_55_P2176385	St6galnac4
4439	A_55_P1997305	
4440	A_51_P339444	Rab9
4441	A_55_P1956712	Med28
4442	A_30_P01032778	
4443	A_30_P01020830	
4444	A_55_P1989251	Chfr
4445	A_30_P01025259	
4446	A_55_P2137726	
4447	A_51_P366161	Mpg
4448	A_55_P2091943	Gm10375
4449	A_51_P433083	4930510E17Rik
4450	A_52_P589550	Nr2c1
4451	A_30_P01021014	
4452	A_30_P01031231	
4453	A_30_P01020855	
4454	A_51_P104891	Selenoi
4455	A_51_P243134	Adcy6
4456	A_30_P01031699	
4457	ERCC-00012_90	
4458	A_52_P565847	AU018091
4459	A_55_P2030060	Kdm8
4460	A_30_P01017460	
4461	A_30_P01029219	
4462	A_51_P116813	Cyp17a1
4463	A_30_P01027089	
4464	A_30_P01032617	
4465	A_66_P127956	Zfp995
4466	A_30_P01032522	
4467	A_30_P01030654	
4468	A_51_P228574	Tat
4469	A_51_P309733	Cyp11a1
4470	A_66_P108380	Cfap69
4471	A_52_P288614	Rars
4472	A_30_P01029744	
4473	A_55_P2117574	Ppih
4474	A_55_P1956588	
4475	A_51_P107807	Olfr586
4476	A_55_P2048656	Atp5l
4477	A_55_P2109114	
4478	A_30_P01028628	
4479	A_55_P2023176	
4480	A_30_P01018542	
4481	A_51_P176387	Hook3
4482	A_30_P01031674	
4483	A_30_P01027286	
4484	A_30_P01017615	
4485	A_55_P2031217	Vps52
4486	A_55_P2032493	Ubap1l
4487	A_30_P01032051	
4488	A_55_P2110671	
4489	A_55_P1966615	Actr3b
4490	A_30_P01022980	
4491	A_55_P2029191	Pde4a
4492	A_30_P01023156	
4493	A_55_P2073024	Gm4841
4494	A_55_P2207215	Gm10419
4495	A_55_P2121886	Map3k9
4496	A_55_P2180454	
4497	A_55_P2037146	Igfbpl1
4498	A_30_P01020270	
4499	A_55_P1989117	
4500	A_55_P1968606	Ppm1k
4501	A_52_P38627	Egf
4502	ERCC-00163_81	
4503	A_55_P2091340	Vmn1r71
4504	A_55_P2257251	4930455D15Rik
4505	ERCC-00044_175	
4506	ERCC-00162_107	
4507	A_52_P377492	Olfr1122
4508	A_55_P1993805	Zfp947
4509	A_55_P2109421	Gm8505
4510	ERCC-00098_150	
4511	A_30_P01030778	
4512	A_30_P01019491	
4513	A_55_P2167883	
4514	A_30_P01031615	
4515	A_55_P2403759	1700092C02Rik
4516	A_55_P2240523	Zmiz1os1
4517	A_55_P2105195	Nlrp4c
4518	A_55_P2033200	
4519	A_55_P2091330	Olfr871
4520	A_55_P2020497	Dcaf12l1
4521	A_55_P1963300	Vsig10
4522	A_30_P01030597	
4523	A_30_P01020790	
4524	A_55_P2006604	2810474O19Rik
4525	A_30_P01019038	
4526	A_52_P5891	Rflnb
4527	A_30_P01029047	
4528	A_30_P01023105	
4529	A_51_P123705	Dus3l
4530	A_55_P2193487	AA986695
4531	A_30_P01023892	
4532	A_55_P2181538	Sult1d1
4533	A_52_P373694	Jph4
4534	A_55_P1958902	
4535	ERCC-00002_129	
4536	A_55_P2127228	Tmem239
4537	A_30_P01021865	
4538	A_51_P364657	Rnf32
4539	ERCC-00120_69	
4540	A_55_P1963259	Srp14
4541	A_51_P367423	Cldnd2
4542	A_55_P2005275	Cntf
4543	A_52_P420466	Hist1h2ab
4544	A_30_P01021559	
4545	A_51_P415958	Rtp1
4546	A_51_P102518	Tmem225
4547	A_30_P01028831	
4548	A_30_P01024311	
4549	A_55_P1954277	Emid1
4550	A_55_P2026818	Slc4a7
4551	A_30_P01031024	
4552	A_55_P2074429	Ralyl
4553	A_55_P2131954	Gm2590
4554	A_55_P2163194	Fktn
4555	A_51_P125434	Dph1
4556	A_30_P01025197	
4557	A_30_P01025752	
4558	A_30_P01028781	
4559	A_51_P329322	Zfand1
4560	A_66_P103993	
4561	A_55_P2233010	
4562	A_55_P2072661	Prex1
4563	A_30_P01022136	
4564	A_55_P2135721	Gm9912
4565	A_30_P01024270	
4566	A_30_P01030771	
4567	A_55_P2065899	Sebox
4568	A_51_P123705	Dus3l
4569	A_55_P2005778	Uap1
4570	A_51_P461108	Osbpl10
4571	A_30_P01028110	
4572	A_30_P01029333	
4573	A_55_P2013357	Renbp
4574	A_55_P2101546	Olfr328
4575	A_30_P01020030	
4576	A_55_P2039712	Gigyf2
4577	A_55_P2067842	March5
4578	A_30_P01026171	
4579	A_51_P456957	Pex11a
4580	A_30_P01028123	
4581	A_30_P01025224	
4582	A_52_P559808	Arhgef12
4583	A_51_P399985	Myo9b
4584	A_55_P2029161	T
4585	A_51_P456957	Pex11a
4586	A_52_P320279	Inca1
4587	A_51_P265106	Dlat
4588	A_30_P01020891	
4589	A_55_P2153382	Ermap
4590	A_30_P01021424	
4591	A_51_P191726	Efcab6
4592	A_30_P01028022	
4593	A_52_P144794	Tceanc2
4594	A_55_P2119478	Ndufv2
4595	A_52_P99531	Ippk
4596	A_51_P281380	Tspan5
4597	(+)E1A_r60_3	
4598	A_55_P1986088	Prr14
4599	A_52_P305073	Pias1
4600	A_30_P01023688	
4601	A_55_P2006510	
4602	A_55_P2285817	4932441J04Rik
4603	A_30_P01023788	
4604	A_55_P1975645	Tmtc1
4605	A_51_P101460	Dsp
4606	A_52_P1163890	A630010A05Rik
4607	A_55_P2107711	Col25a1
4608	A_52_P432570	Chdh
4609	A_55_P1973688	Gm15482
4610	A_30_P01024008	
4611	A_55_P2049428	Phtf2
4612	A_55_P2105045	Zfp335os
4613	A_55_P1976859	Fbxl20
4614	ERCC-00158_78	
4615	A_30_P01026859	
4616	A_30_P01030849	
4617	A_30_P01023323	
4618	A_51_P127756	Ddx20
4619	A_55_P2032458	Gm6934
4620	A_51_P255271	Gltp
4621	ERCC-00162_107	
4622	A_30_P01023849	
4623	A_55_P2166501	Cd44
4624	A_51_P110035	Pik3r4
4625	A_55_P1961913	Pygm
4626	A_52_P877015	Thrb
4627	A_55_P2144586	Stard7
4628	A_30_P01017862	
4629	A_30_P01026596	
4630	A_52_P379474	
4631	A_55_P2112589	Uxt
4632	A_55_P1987504	Ccnc
4633	A_52_P205031	Gnao1
4634	A_30_P01030340	
4635	A_30_P01017515	
4636	A_55_P1975505	Chil5
4637	A_30_P01024836	
4638	A_51_P313279	Olfr488
4639	A_55_P2252876	B230344G16Rik
4640	A_65_P12251	Fut9
4641	A_51_P360586	Hoxa6
4642	A_55_P2133096	Tgds
4643	A_51_P508919	Tas1r1
4644	A_30_P01032161	
4645	A_55_P2115681	
4646	A_55_P1978081	
4647	ERCC-00128_189	
4648	A_30_P01027739	
4649	A_55_P2159840	
4650	ERCC-00154_60	
4651	A_55_P2037428	Mogat1
4652	A_55_P2165939	Ccdc33
4653	A_52_P606826	Pigh
4654	A_55_P2364841	4930461C15Rik
4655	A_55_P2276889	D630014O11Rik
4656	ERCC-00108_60	
4657	A_51_P475138	Duox1
4658	A_30_P01024567	
4659	A_55_P2097967	Gm38959
4660	A_30_P01024097	
4661	A_51_P373901	Rsph1
4662	A_55_P1978201	Incenp
4663	A_30_P01022872	
4664	A_55_P2182740	2310047D07Rik
4665	A_51_P208152	3930402G23Rik
4666	A_51_P104430	Magee1
4667	A_55_P1996578	Fgfr3
4668	A_55_P2114995	
4669	A_51_P499082	Igsf1
4670	A_51_P328968	Zfp322a
4671	A_55_P1971318	
4672	A_55_P2162394	Pdp1
4673	A_30_P01020843	
4674	A_51_P402193	Map3k1
4675	A_52_P181759	Eif5a2
4676	A_55_P1989658	Slco1a1
4677	A_55_P2054540	Crebbp
4678	A_55_P2001920	Flna
4679	A_55_P2205448	C330026H20Rik
4680	A_51_P297105	Ucp2
4681	A_51_P126177	Map1lc3b
4682	A_51_P506054	Prune2
4683	A_55_P2187141	Pdcd1lg2
4684	A_51_P186856	Krt5
4685	A_52_P337246	Isl1
4686	A_55_P1985219	Pnpla6
4687	A_55_P2119302	Cspp1
4688	A_55_P2124761	
4689	A_55_P2173224	Kif2a
4690	A_30_P01029053	
4691	A_55_P1985648	Krtap6-2
4692	A_66_P118738	Taar6
4693	A_55_P2031382	Crebzf
4694	A_55_P2150972	
4695	A_30_P01029543	
4696	A_30_P01022555	
4697	A_55_P2016426	Nova2
4698	A_55_P2083564	
4699	A_30_P01024379	
4700	A_51_P277718	Cenpc1
4701	A_55_P2078266	H3f3a
4702	A_55_P1968841	
4703	A_51_P511431	Sag
4704	A_55_P2072035	Thy1
4705	A_55_P2272830	
4706	A_55_P2110340	Gm13030
4707	A_55_P2016959	Nme2
4708	A_55_P2096165	
4709	A_55_P1969910	
4710	A_55_P1957468	She
4711	A_30_P01018380	
4712	A_51_P445662	Hsd17b4
4713	A_30_P01021059	
4714	A_51_P468505	Trp53rka
4715	A_51_P160913	Mr1
4716	A_30_P01026336	
4717	A_30_P01019140	
4718	A_51_P516870	Itm2a
4719	A_55_P2077033	Ube2e1
4720	A_51_P320452	Trhde
4721	A_52_P329054	Cep70
4722	A_55_P2098195	Olfr801
4723	A_55_P2050837	Olfr669
4724	A_55_P2425190	Nhsl2
4725	A_55_P2091473	Bnip3
4726	A_30_P01024418	
4727	A_52_P650387	Ccnjl
4728	A_51_P348548	Ecsit
4729	A_55_P2031202	Ccdc8
4730	A_55_P2046262	Phgdh
4731	A_55_P2094445	Ms4a10
4732	A_30_P01029935	
4733	A_55_P2395111	4930429F11Rik
4734	A_30_P01025012	
4735	A_30_P01023080	
4736	A_55_P2420928	
4737	A_55_P2051696	Pbx1
4738	A_55_P2138600	Tmprss3
4739	A_30_P01027283	
4740	A_55_P2014540	Wdcp
4741	A_55_P2092441	
4742	A_55_P1967076	Rpl11
4743	A_30_P01021294	
4744	A_55_P2117119	Efhd1
4745	A_51_P482099	Tmem8b
4746	A_55_P1961750	Dtd2
4747	A_55_P2155942	Ezh1
4748	A_55_P2106788	LOC102633794
4749	A_52_P724940	Ndufa12
4750	A_30_P01023197	
4751	ERCC-00096_179	
4752	A_55_P2030428	Sirt1
4753	A_30_P01021524	
4754	A_55_P2409962	
4755	A_30_P01026381	
4756	A_30_P01032118	
4757	A_30_P01022510	
4758	A_30_P01017433	
4759	ERCC-00083_214	
4760	A_51_P214187	Slc6a3
4761	A_51_P512591	Cdc42se1
4762	A_55_P2136902	Cisd3
4763	A_55_P1985732	Tcl1b3
4764	A_55_P2132403	Szt2
4765	A_51_P497692	Mageh1
4766	A_30_P01033185	
4767	(+)E1A_r60_1	
4768	A_55_P2070045	Golga7b
4769	A_51_P215975	Chrd
4770	A_51_P128397	Nr4a3
4771	A_55_P2376363	4930432F04Rik
4772	A_55_P2068184	
4773	A_55_P2074488	Crim1
4774	A_55_P2048499	
4775	A_51_P118168	Zbtb43
4776	A_52_P470956	
4777	A_55_P2322660	BC051537
4778	A_52_P569549	Lig4
4779	A_55_P1965861	Zfp939
4780	A_55_P2096174	5830473C10Rik
4781	A_51_P249335	Sds
4782	A_55_P2005873	Zfp280d
4783	A_30_P01022152	
4784	A_55_P2040344	4933402J07Rik
4785	A_30_P01030006	
4786	A_55_P2070039	Zfyve9
4787	A_66_P111655	
4788	A_55_P2142818	Slc5a7
4789	A_55_P2123496	Jam2
4790	A_30_P01026613	
4791	A_55_P2067151	
4792	A_55_P2159189	Decr1
4793	A_30_P01033314	
4794	A_51_P243808	Traf3ip3
4795	A_55_P1986868	
4796	A_52_P392644	Zfp641
4797	A_30_P01022717	
4798	A_55_P2104219	Hoxc13
4799	A_55_P2140941	Tinagl1
4800	A_30_P01030651	
4801	A_51_P198453	Obox6
4802	ERCC-00097_63	
4803	A_55_P2116290	Szrd1
4804	A_55_P2164998	
4805	A_55_P2106074	Wfikkn1
4806	A_55_P2029766	Gm13219
4807	A_51_P305843	Chordc1
4808	A_30_P01033646	
4809	A_30_P01023092	
4810	A_51_P284555	4930473A02Rik
4811	A_55_P2125868	
4812	A_55_P2162091	
4813	A_51_P378699	Sohlh2
4814	A_55_P2124415	6030468B19Rik
4815	A_51_P362903	Mrps22
4816	ERCC-00044_175	
4817	A_55_P2144155	Olfr518
4818	A_30_P01031459	
4819	A_55_P1983135	Pxmp4
4820	A_30_P01025328	
4821	A_55_P2096134	
4822	A_30_P01018047	
4823	A_55_P1990483	Gas2l1
4824	A_55_P2081323	Gnas
4825	A_51_P158638	Ggnbp1
4826	A_55_P2082708	Pwp2
4827	A_52_P315369	Cyb5r1
4828	A_55_P2117043	Mtmr1
4829	A_55_P2018862	Defa31
4830	A_30_P01032465	
4831	A_55_P2020213	
4832	A_66_P105368	Gm15319
4833	A_30_P01030596	
4834	A_55_P2142072	Synj2
4835	A_51_P118885	Amacr
4836	A_52_P338956	Aspg
4837	A_30_P01026086	
4838	A_55_P2029711	Cdh2
4839	ERCC-00039_95	
4840	(+)E1A_r60_a97	
4841	A_52_P103977	Ints8
4842	A_55_P2059332	Pnkd
4843	A_55_P1953545	Brd2
4844	A_51_P349904	Als2cr11b
4845	A_55_P2137067	LOC664787
4846	A_51_P428364	Psma6
4847	A_30_P01018090	
4848	A_30_P01033161	
4849	A_51_P114062	Ncs1
4850	A_55_P2207498	
4851	A_55_P2009439	
4852	A_52_P513347	Phkb
4853	A_51_P262340	Rbm3
4854	A_51_P384629	Ctsd
4855	A_55_P2042101	Prune2
4856	A_30_P01027370	
4857	A_55_P2047047	Pla2g1b
4858	(+)E1A_r60_n9	
4859	A_52_P72839	Sec23a
4860	A_55_P2171683	
4861	A_30_P01021657	
4862	A_51_P130994	BC005537
4863	A_55_P2174901	
4864	A_30_P01022672	
4865	A_55_P1985015	Pard3
4866	A_55_P1999653	Enpp7
4867	A_55_P2053168	
4868	A_51_P105068	Lypd6b
4869	A_52_P476535	Defa23
4870	A_55_P2245904	9530003O04Rik
4871	A_55_P2232729	AY512915
4872	A_55_P2109008	
4873	A_55_P2304452	Gm36901
4874	A_66_P134968	Ankub1
4875	A_55_P2088735	Pcnp
4876	A_55_P2102295	Tmem184c
4877	A_51_P203710	Taf8
4878	A_30_P01022307	
4879	A_55_P2123673	Trnp1
4880	A_30_P01024437	
4881	A_51_P117226	Zdhhc2
4882	A_51_P283016	Slc1a6
4883	A_55_P2077173	
4884	A_30_P01025543	
4885	A_55_P2183055	E4f1
4886	A_51_P123920	Mydgf
4887	A_51_P174696	Casq2
4888	A_52_P537392	Eml5
4889	A_55_P2061437	Lsm5
4890	A_51_P125607	Celf5
4891	A_30_P01025341	
4892	A_55_P2047723	Trav12-1
4893	A_51_P375201	Plk3
4894	A_66_P111336	Gm10782
4895	A_51_P370755	Polh
4896	A_30_P01025546	
4897	A_55_P2204192	5430416N02Rik
4898	A_51_P420859	Slc30a3
4899	A_55_P2101792	Kpna7
4900	A_55_P2057189	Mptx1
4901	A_30_P01024456	
4902	A_30_P01032198	
4903	A_51_P335900	Cox5a
4904	A_30_P01023221	
4905	A_55_P2090414	Nat9
4906	A_55_P1985670	Exosc3
4907	A_55_P2007496	
4908	A_55_P2004471	Gm29825
4909	A_55_P2132646	
4910	A_55_P2110806	
4911	A_30_P01024728	
4912	A_51_P360918	Ehd3
4913	A_30_P01019357	
4914	A_66_P135192	Msl2
4915	A_30_P01024155	
4916	A_55_P2172022	B4galt1
4917	A_51_P282523	Adgra2
4918	A_30_P01031416	
4919	A_52_P263095	Ahnak
4920	A_55_P2175905	Daw1
4921	A_30_P01029958	
4922	A_51_P455366	Ankrd27
4923	A_51_P437478	Zfp566
4924	A_51_P335770	Afap1
4925	A_55_P2022946	Pax6
4926	A_51_P221632	1700037H04Rik
4927	A_51_P115159	Fam162a
4928	ERCC-00039_95	
4929	A_55_P1995924	Gm13212
4930	A_51_P114028	Bcl7c
4931	A_51_P106859	Lsm10
4932	A_55_P2175314	
4933	ERCC-00028_121	
4934	A_55_P2045127	
4935	A_55_P2044932	Gpr84
4936	A_55_P2150228	Paxip1
4937	A_55_P2028680	Spaca3
4938	A_52_P341058	D930020B18Rik
4939	ERCC-00007_60	
4940	A_66_P130855	
4941	A_30_P01025532	
4942	A_55_P2365897	Dut
4943	A_55_P2103011	Sema4d
4944	A_55_P2067632	Ush1c
4945	ERCC-00046_63	
4946	A_55_P1976589	E130114P18Rik
4947	A_30_P01027945	
4948	A_66_P132777	Cep68
4949	A_51_P101375	St6gal1
4950	A_55_P1982444	
4951	A_66_P103999	Rsrc1
4952	A_55_P1987884	Skint4
4953	A_55_P2025760	Adam9
4954	A_51_P423976	Crem
4955	A_51_P355413	Nisch
4956	A_30_P01021502	
4957	A_55_P2245920	Lrrc8a
4958	A_30_P01030343	
4959	A_51_P106428	Nsmce4a
4960	A_55_P2146525	Camta2
4961	A_30_P01030052	
4962	A_65_P01319	Pde4b
4963	A_55_P2030721	Ankle1
4964	A_55_P1968153	Pcgf2
4965	A_55_P2076866	Megf6
4966	A_55_P1957997	Gm15743
4967	ERCC-00022_66	
4968	A_55_P2096335	Rnf170
4969	A_51_P475501	Ndufa8
4970	A_55_P2045818	
4971	A_55_P2346859	C630007K24Rik
4972	A_51_P123314	Olfr74
4973	A_55_P2009206	Sumo2
4974	A_30_P01022625	
4975	A_52_P366772	Cipc
4976	A_30_P01026323	
4977	A_30_P01020476	
4978	A_55_P2000022	Ccdc151
4979	A_55_P2005307	Lcn4
4980	A_30_P01032469	
4981	A_55_P2075627	Apc2
4982	A_55_P2109717	Kif20b
4983	A_55_P1994867	Olfr64
4984	ERCC-00147_344	
4985	A_55_P1974627	Trappc9
4986	A_55_P2103996	
4987	A_55_P1953316	Olfr1141
4988	A_30_P01020870	
4989	A_55_P2410626	A430061O12Rik
4990	A_51_P502152	Slc19a1
4991	A_55_P1953608	
4992	A_55_P2106916	Kcna1
4993	A_55_P2149393	
4994	A_52_P189005	Gk5
4995	A_30_P01021474	
4996	A_55_P2367117	Pitpnb
4997	A_66_P116461	Mro
4998	A_51_P110888	Pck2
4999	A_55_P1969820	Slc36a1
5000	A_30_P01032208	
5001	A_55_P2119493	Gstcd
5002	A_30_P01021229	
5003	A_51_P271603	Hps1
5004	A_55_P1982857	LOC102636313
5005	A_51_P461828	Tbp
5006	ERCC-00041_75	
5007	A_55_P2120993	Zfp282
5008	A_51_P129317	Mob4
5009	A_55_P2001262	
5010	A_52_P85774	Trim6
5011	A_30_P01018387	
5012	ERCC-00120_69	
5013	A_66_P129427	
5014	A_51_P484998	Hgf
5015	A_55_P2014066	
5016	A_30_P01028828	
5017	A_30_P01030153	
5018	A_52_P374839	Atp6v1g2
5019	A_51_P503131	Wnt11
5020	A_30_P01022042	
5021	A_51_P103975	Mpc2
5022	A_30_P01032728	
5023	A_55_P2028184	Fhl3
5024	A_51_P116796	Crygc
5025	A_55_P2100133	
5026	A_55_P1969857	Ap2m1
5027	A_55_P2373774	B430319H21Rik
5028	A_66_P118579	3300002A11Rik
5029	A_55_P1983177	Acsl4
5030	A_51_P222283	Mlycd
5031	A_30_P01028159	
5032	A_52_P95294	Tcerg1l
5033	A_51_P461828	Tbp
5034	A_30_P01024280	
5035	A_55_P2017709	Igsf9
5036	A_55_P2043992	
5037	A_55_P2020090	Mum1l1
5038	A_55_P2079520	Mpp1
5039	A_30_P01030824	
5040	A_52_P114722	Ptpn6
5041	A_30_P01026783	
5042	A_55_P2079516	Mpp1
5043	A_52_P648601	Dusp9
5044	A_66_P110103	
5045	A_52_P506452	Mcmdc2
5046	(+)E1A_r60_a97	
5047	A_51_P171075	Csf2
5048	A_51_P106059	Traf4
5049	A_30_P01022254	
5050	A_51_P115471	Apol8
5051	A_30_P01018273	
5052	A_55_P1961458	Speer1
5053	A_55_P1953286	Tmem233
5054	ERCC-00150_127	
5055	A_55_P2017116	
5056	A_51_P116889	Olfr92
5057	A_55_P2008891	Tmsb15b1
5058	A_55_P1986665	Olfr319
5059	A_55_P2082779	Rpl21
5060	A_55_P2134979	
5061	ERCC-00171_229	
5062	A_30_P01018602	
5063	A_55_P2053456	Gm6548
5064	A_55_P2398995	Lelp1
5065	A_52_P163939	Cln6
5066	A_55_P2178653	
5067	A_55_P2371242	C80171
5068	A_55_P2299524	Scube1
5069	A_30_P01032805	
5070	A_30_P01018131	
5071	A_30_P01023468	
5072	A_51_P121228	Ascc2
5073	A_30_P01025254	
5074	A_55_P2046709	
5075	A_55_P2149942	Ninj2
5076	A_30_P01017487	
5077	(+)E1A_r60_a107	
5078	A_55_P2121511	AI849053
5079	A_30_P01026167	
5080	A_51_P310254	Fam118a
5081	ERCC-00164_60	
5082	A_52_P394539	Tex2
5083	A_30_P01028207	
5084	A_30_P01023325	
5085	A_55_P2045711	
5086	A_51_P406204	Olfr822
5087	A_30_P01027658	
5088	(+)E1A_r60_a107	
5089	A_52_P362033	Polr2e
5090	A_55_P2171847	4921517D16Rik
5091	A_51_P239766	Plcd1
5092	A_55_P2060198	Mcf2l
5093	A_55_P2413458	Tfcp2l1
5094	ERCC-00054_84	
5095	A_30_P01032443	
5096	A_30_P01033228	
5097	A_51_P295582	Cutc
5098	A_55_P2161475	Nectin4
5099	A_55_P2074801	Ptpn14
5100	A_51_P406796	Sult4a1
5101	A_52_P372032	Ddx21
5102	A_55_P2044252	Zfp512b
5103	A_30_P01020908	
5104	ERCC-00017_150	
5105	ETG02_36680	
5106	A_55_P2116536	Kcnf1
5107	ERCC-00040_174	
5108	A_55_P2114959	Btnl1
5109	A_51_P450021	Higd2a
5110	A_55_P2340443	Junos
5111	A_55_P2068391	
